DIM_TIME;GEO_NAME_SHORT;DIM_SEX;RATE_PER_100_N;RATE_PER_100_NL;RATE_PER_100_NU
1999;Azerbaijan;FEMALE;21.93404100000000;19.11032500000000;24.98653200000000
1999;Azerbaijan;MALE;7.08207410000000;5.11919040000000;9.27595570000000
1999;Georgia;MALE;13.89538900000000;10.08108900000000;18.32180000000000
1999;Armenia;TOTAL;14.91422500000000;13.10300500000000;16.82022500000000
1999;Georgia;TOTAL;18.05953800000000;15.06343500000000;21.25591800000000
1999;Georgia;FEMALE;21.13761600000000;16.89840600000000;25.93533700000000
1999;Armenia;MALE;7.47042600000000;5.22541220000000;10.22627900000000
1999;Armenia;FEMALE;20.79913500000000;18.24261800000000;23.49093700000000
1999;Azerbaijan;TOTAL;15.20417600000000;13.38816400000000;17.11855400000000
2000;Georgia;FEMALE;21.78212700000000;17.66211800000000;26.40209800000000
2000;Armenia;MALE;7.75666160000000;5.49782140000000;10.48793600000000
2000;Azerbaijan;FEMALE;22.53015500000000;19.76761500000000;25.47785600000000
2000;Armenia;TOTAL;15.29642600000000;13.53240600000000;17.15516000000000
2000;Georgia;MALE;14.43084600000000;10.68002900000000;18.81405300000000
2000;Georgia;TOTAL;18.66168100000000;15.75161500000000;21.77233800000000
2000;Azerbaijan;MALE;7.31450320000000;5.35987910000000;9.47258320000000
2000;Azerbaijan;TOTAL;15.64157200000000;13.86262500000000;17.50462700000000
2000;Armenia;FEMALE;21.22621100000000;18.74142400000000;23.82158900000000
2001;Georgia;FEMALE;22.43788400000000;18.40711700000000;26.85854400000000
2001;Armenia;MALE;8.06392580000000;5.78825660000000;10.70720000000000
2001;Armenia;TOTAL;15.68684100000000;13.95641700000000;17.50642800000000
2001;Azerbaijan;TOTAL;16.08754200000000;14.32275500000000;17.91183200000000
2001;Georgia;TOTAL;19.28657100000000;16.44921700000000;22.28532600000000
2001;Azerbaijan;FEMALE;23.13012800000000;20.41723100000000;25.96930300000000
2001;Armenia;FEMALE;21.64981700000000;19.24448000000000;24.17099500000000
2001;Georgia;MALE;15.00192600000000;11.28736200000000;19.26874800000000
2001;Azerbaijan;MALE;7.56943370000000;5.63631390000000;9.69906900000000
2002;Georgia;FEMALE;23.10300000000000;19.17740700000000;27.36547000000000
2002;Georgia;TOTAL;19.93607700000000;17.12846300000000;22.88033500000000
2002;Armenia;MALE;8.39454980000000;6.11872450000000;10.97029800000000
2002;Azerbaijan;FEMALE;23.72778800000000;21.05425300000000;26.48878700000000
2002;Armenia;TOTAL;16.08500500000000;14.36221700000000;17.90648000000000
2002;Azerbaijan;TOTAL;16.54160800000000;14.82967000000000;18.32897500000000
2002;Georgia;MALE;15.61185000000000;11.97965400000000;19.77335700000000
2002;Azerbaijan;MALE;7.85018800000000;5.92848320000000;9.96788810000000
2002;Armenia;FEMALE;22.06789100000000;19.71746800000000;24.56188500000000
2003;Georgia;FEMALE;23.77340300000000;19.97409900000000;27.84169900000000
2003;Azerbaijan;FEMALE;24.32174400000000;21.71158200000000;27.03438700000000
2003;Armenia;TOTAL;16.49148600000000;14.78953500000000;18.29032700000000
2003;Azerbaijan;TOTAL;17.00514100000000;15.30405300000000;18.76262000000000
2003;Armenia;FEMALE;22.47915900000000;20.15748000000000;24.95344900000000
2003;Georgia;TOTAL;20.60324300000000;17.93226500000000;23.45857000000000
2003;Armenia;MALE;8.74792930000000;6.48102830000000;11.29276400000000
2003;Georgia;MALE;16.25994100000000;12.69222100000000;20.28929100000000
2003;Azerbaijan;MALE;8.15802660000000;6.24488440000000;10.28657600000000
2004;Armenia;TOTAL;16.90332600000000;15.20292200000000;18.68382500000000
2004;Azerbaijan;MALE;8.49742670000000;6.57355640000000;10.61814900000000
2004;Azerbaijan;FEMALE;24.90979700000000;22.33343900000000;27.56869500000000
2004;Georgia;FEMALE;24.44699000000000;20.78323800000000;28.35533600000000
2004;Georgia;MALE;16.94805300000000;13.44243400000000;20.88044600000000
2004;Azerbaijan;TOTAL;17.46653200000000;15.78227600000000;19.21118500000000
2004;Georgia;TOTAL;21.28538000000000;18.70224500000000;24.06794300000000
2004;Armenia;MALE;9.12615360000000;6.85758440000000;11.63298700000000
2004;Armenia;FEMALE;22.88098000000000;20.58487200000000;25.32421900000000
2005;Armenia;TOTAL;17.31973400000000;15.61982600000000;19.07493600000000
2005;Azerbaijan;TOTAL;17.92228100000000;16.26734000000000;19.64706000000000
2005;Georgia;FEMALE;25.12046100000000;21.63477500000000;28.83356800000000
2005;Azerbaijan;FEMALE;25.48855200000000;22.97675800000000;28.10733000000000
2005;Georgia;MALE;17.67472800000000;14.23563100000000;21.49621500000000
2005;Armenia;MALE;9.52809010000000;7.25064650000000;11.99649100000000
2005;Armenia;FEMALE;23.27149100000000;20.95577300000000;25.67650100000000
2005;Azerbaijan;MALE;8.86903110000000;6.96000980000000;10.97610400000000
2005;Georgia;TOTAL;21.98412400000000;19.48058000000000;24.67672400000000
2006;Armenia;TOTAL;17.74095600000000;16.02839500000000;19.49433800000000
2006;Georgia;TOTAL;22.69947100000000;20.28341400000000;25.25139200000000
2006;Azerbaijan;FEMALE;26.05642400000000;23.59244400000000;28.60790800000000
2006;Georgia;FEMALE;25.79059300000000;22.44823000000000;29.32605400000000
2006;Azerbaijan;TOTAL;18.38621600000000;16.74550600000000;20.12687900000000
2006;Georgia;MALE;18.44072800000000;15.09245600000000;22.08956900000000
2006;Armenia;MALE;9.95434220000000;7.66161230000000;12.40913900000000
2006;Armenia;FEMALE;23.64765000000000;21.34134900000000;26.01060600000000
2006;Azerbaijan;MALE;9.27629020000000;7.36511650000000;11.38283200000000
2007;Georgia;FEMALE;26.45798600000000;23.25541700000000;29.81866000000000
2007;Azerbaijan;TOTAL;18.86016700000000;17.22375600000000;20.57258900000000
2007;Armenia;MALE;10.40515400000000;8.08769460000000;12.89648900000000
2007;Azerbaijan;MALE;9.72268060000000;7.80457560000000;11.83232100000000
2007;Azerbaijan;FEMALE;26.61264800000000;24.17959400000000;29.11237200000000
2007;Armenia;TOTAL;18.16691900000000;16.43092000000000;19.90166800000000
2007;Armenia;FEMALE;24.01310700000000;21.69242700000000;26.37504300000000
2007;Georgia;MALE;19.24513400000000;15.98532300000000;22.83128400000000
2007;Georgia;TOTAL;23.43018800000000;21.11885200000000;25.88551900000000
2008;Georgia;FEMALE;27.12090300000000;24.07462700000000;30.36965700000000
2008;Armenia;FEMALE;24.36720900000000;22.05903700000000;26.70199900000000
2008;Azerbaijan;TOTAL;19.34258800000000;17.70417400000000;21.06350500000000
2008;Armenia;TOTAL;18.59780000000000;16.87655000000000;20.34756400000000
2008;Azerbaijan;FEMALE;27.15712800000000;24.74718200000000;29.66345500000000
2008;Armenia;MALE;10.87718500000000;8.55515520000000;13.36030500000000
2008;Georgia;MALE;20.08255600000000;16.88860700000000;23.54546300000000
2008;Azerbaijan;MALE;10.20454700000000;8.25899620000000;12.33901100000000
2008;Georgia;TOTAL;24.17513900000000;21.94395200000000;26.53499500000000
2009;Georgia;FEMALE;27.77720400000000;24.84329300000000;30.92294600000000
2009;Georgia;TOTAL;24.92970800000000;22.78482800000000;27.20869200000000
2009;Armenia;FEMALE;24.71185200000000;22.41940800000000;27.02652500000000
2009;Armenia;TOTAL;19.03250400000000;17.30780900000000;20.76194600000000
2009;Azerbaijan;FEMALE;27.68599100000000;25.32934000000000;30.15627300000000
2009;Azerbaijan;TOTAL;19.84970600000000;18.22646000000000;21.57492600000000
2009;Armenia;MALE;11.36695900000000;9.02054240000000;13.87002800000000
2009;Azerbaijan;MALE;10.71933800000000;8.74655470000000;12.90509300000000
2009;Georgia;MALE;20.94549400000000;17.87121600000000;24.30269000000000
2010;Azerbaijan;TOTAL;20.37606200000000;18.74438700000000;22.07329400000000
2010;Armenia;MALE;11.87003000000000;9.50311790000000;14.37967100000000
2010;Georgia;FEMALE;28.42383700000000;25.62735100000000;31.37946700000000
2010;Georgia;TOTAL;25.68525400000000;23.60048400000000;27.89646700000000
2010;Armenia;FEMALE;25.04253700000000;22.73875200000000;27.32411000000000
2010;Georgia;MALE;21.82561500000000;18.85979200000000;25.09224100000000
2010;Azerbaijan;FEMALE;28.19463000000000;25.83725200000000;30.66299900000000
2010;Armenia;TOTAL;19.46340800000000;17.75295700000000;21.19716900000000
2010;Azerbaijan;MALE;11.26069700000000;9.24282450000000;13.48900500000000
2011;Armenia;TOTAL;19.89314600000000;18.19196900000000;21.62448600000000
2011;Georgia;FEMALE;29.05947600000000;26.33900300000000;31.86188300000000
2011;Azerbaijan;FEMALE;28.68243500000000;26.31387100000000;31.16577300000000
2011;Azerbaijan;TOTAL;20.90258200000000;19.27956200000000;22.62224100000000
2011;Armenia;MALE;12.38534700000000;9.97521500000000;14.90418500000000
2011;Georgia;TOTAL;26.44098400000000;24.43288600000000;28.57991500000000
2011;Georgia;MALE;22.72138300000000;19.82670400000000;25.93926200000000
2011;Armenia;FEMALE;25.36200300000000;23.09879500000000;27.64376400000000
2011;Azerbaijan;MALE;11.82841100000000;9.75108670000000;14.09901200000000
2012;Azerbaijan;FEMALE;29.14716000000000;26.79361400000000;31.64992000000000
2012;Armenia;MALE;12.91538600000000;10.48355000000000;15.48493700000000
2012;Georgia;FEMALE;29.68146800000000;26.98319000000000;32.42836000000000
2012;Armenia;FEMALE;25.66821000000000;23.39958700000000;27.96371300000000
2012;Georgia;MALE;23.63345900000000;20.77382400000000;26.80610700000000
2012;Armenia;TOTAL;20.32173100000000;18.60519200000000;22.07637600000000
2012;Azerbaijan;TOTAL;21.42868500000000;19.77150000000000;23.17916900000000
2012;Azerbaijan;MALE;12.42216500000000;10.28119500000000;14.76048500000000
2012;Georgia;TOTAL;27.19813900000000;25.19965200000000;29.33376400000000
2013;Georgia;FEMALE;30.28675300000000;27.58206100000000;33.05827100000000
2013;Georgia;MALE;24.56259000000000;21.61774600000000;27.76291400000000
2013;Armenia;MALE;13.46138600000000;10.92458100000000;16.14404800000000
2013;Armenia;TOTAL;20.75070700000000;19.00263900000000;22.53612900000000
2013;Azerbaijan;FEMALE;29.58457200000000;27.17860000000000;32.11457700000000
2013;Azerbaijan;TOTAL;21.95213400000000;20.25995000000000;23.73105600000000
2013;Azerbaijan;MALE;13.04284900000000;10.81255700000000;15.49279200000000
2013;Georgia;TOTAL;27.95566300000000;25.90892000000000;30.09705800000000
2013;Armenia;FEMALE;25.95921500000000;23.65651700000000;28.29904600000000
2014;Armenia;TOTAL;21.17716400000000;19.38894500000000;23.00391000000000
2014;Azerbaijan;TOTAL;22.46896200000000;20.67937900000000;24.29886600000000
2014;Georgia;TOTAL;28.71886800000000;26.63154900000000;30.90934500000000
2014;Armenia;MALE;14.02495700000000;11.41270000000000;16.78250600000000
2014;Georgia;FEMALE;30.86848000000000;28.09305200000000;33.68552600000000
2014;Georgia;MALE;25.51175100000000;22.45868600000000;28.78102700000000
2014;Azerbaijan;MALE;13.69102700000000;11.35814500000000;16.22359300000000
2014;Azerbaijan;FEMALE;29.98834300000000;27.49237100000000;32.55179800000000
2014;Armenia;FEMALE;26.23011200000000;23.86603800000000;28.57744400000000
2015;Armenia;TOTAL;21.59847900000000;19.71687400000000;23.51273400000000
2015;Georgia;FEMALE;31.42985700000000;28.52519200000000;34.33044900000000
2015;Armenia;FEMALE;26.48473400000000;24.04509500000000;28.92572000000000
2015;Georgia;MALE;26.47849000000000;23.28220300000000;29.87818100000000
2015;Azerbaijan;TOTAL;22.98196300000000;21.10127500000000;24.87963900000000
2015;Armenia;MALE;14.60631600000000;11.87751700000000;17.54208200000000
2015;Azerbaijan;FEMALE;30.36378000000000;27.76260100000000;33.05137200000000
2015;Azerbaijan;MALE;14.36601900000000;11.89788400000000;17.02072800000000
2015;Georgia;TOTAL;29.48780400000000;27.27464400000000;31.77040800000000
2016;Azerbaijan;TOTAL;23.49640300000000;21.52187100000000;25.52141200000000
2016;Armenia;FEMALE;26.72669600000000;24.15384900000000;29.29034800000000
2016;Azerbaijan;MALE;15.06630300000000;12.40393600000000;17.87866800000000
2016;Armenia;TOTAL;22.01771000000000;20.06790500000000;23.99547700000000
2016;Georgia;MALE;27.46053900000000;24.01101700000000;31.04553500000000
2016;Azerbaijan;FEMALE;30.71913100000000;27.94664800000000;33.51253000000000
2016;Georgia;FEMALE;31.97330500000000;28.85330900000000;35.04243200000000
2016;Armenia;MALE;15.20467500000000;12.32067400000000;18.30495400000000
2016;Georgia;TOTAL;30.25375900000000;27.88168800000000;32.68955600000000
2017;Armenia;TOTAL;22.42968400000000;20.31091900000000;24.54852200000000
2017;Georgia;TOTAL;31.00200600000000;28.45314100000000;33.60849300000000
2017;Armenia;MALE;15.80668200000000;12.75007400000000;19.14620400000000
2017;Georgia;FEMALE;32.49243500000000;29.10746600000000;35.76909900000000
2017;Azerbaijan;TOTAL;24.00072800000000;21.88938700000000;26.13628200000000
2017;Azerbaijan;FEMALE;31.05121600000000;28.08745200000000;34.00947200000000
2017;Georgia;MALE;28.43418100000000;24.60734400000000;32.35336200000000
2017;Azerbaijan;MALE;15.77545400000000;12.94459000000000;18.80796000000000
2017;Armenia;FEMALE;26.95227600000000;24.22364800000000;29.64637900000000
2018;Armenia;TOTAL;22.83581800000000;20.52417800000000;25.17000400000000
2018;Armenia;MALE;16.40898000000000;13.10932000000000;20.04069500000000
2018;Armenia;FEMALE;27.16422700000000;24.19956800000000;30.04805100000000
2018;Georgia;FEMALE;32.99086700000000;29.28745400000000;36.59173800000000
2018;Azerbaijan;MALE;16.48878000000000;13.38553400000000;19.82830900000000
2018;Azerbaijan;TOTAL;24.49521700000000;22.20020300000000;26.86316100000000
2018;Georgia;TOTAL;31.73329800000000;28.87089800000000;34.55904100000000
2018;Azerbaijan;FEMALE;31.36731400000000;28.18926000000000;34.55977100000000
2018;Georgia;MALE;29.39461200000000;25.13701900000000;33.73335600000000
2019;Azerbaijan;TOTAL;24.98843200000000;22.47317300000000;27.52971600000000
2019;Georgia;FEMALE;33.47577200000000;29.44520100000000;37.42737200000000
2019;Armenia;TOTAL;23.24052300000000;20.79811200000000;25.76809800000000
2019;Azerbaijan;FEMALE;31.67325900000000;28.18769800000000;35.13400000000000
2019;Georgia;TOTAL;32.45888900000000;29.31699500000000;35.62167300000000
2019;Armenia;FEMALE;27.36872100000000;24.19632700000000;30.51320900000000
2019;Armenia;MALE;17.02208500000000;13.42025400000000;21.03960100000000
2019;Georgia;MALE;30.35633600000000;25.65463500000000;35.14023100000000
2019;Azerbaijan;MALE;17.21549000000000;13.80570700000000;20.80318900000000
2020;Georgia;FEMALE;33.95250700000000;29.48821200000000;38.34492300000000
2020;Azerbaijan;MALE;17.96178800000000;14.23918800000000;21.90586500000000
2020;Armenia;TOTAL;23.65172800000000;20.98854300000000;26.42847900000000
2020;Azerbaijan;TOTAL;25.49642300000000;22.70299900000000;28.30801600000000
2020;Georgia;MALE;31.33125000000000;26.10742700000000;36.60904500000000
2020;Azerbaijan;FEMALE;31.97644700000000;28.16295300000000;35.74621700000000
2020;Armenia;MALE;17.65452600000000;13.63454300000000;22.07609400000000
2020;Georgia;TOTAL;33.18740700000000;29.68042800000000;36.70148600000000
2020;Armenia;FEMALE;27.57098700000000;24.22014200000000;30.97575900000000
2021;Armenia;TOTAL;24.07623800000000;21.14352900000000;27.14691200000000
2021;Armenia;MALE;18.30631000000000;13.85348300000000;23.29352800000000
2021;Azerbaijan;FEMALE;32.27892200000000;28.13372000000000;36.42835600000000
2021;Georgia;TOTAL;33.92095600000000;30.03444400000000;37.78580400000000
2021;Georgia;FEMALE;34.42636700000000;29.52611400000000;39.26188100000000
2021;Azerbaijan;TOTAL;26.02227900000000;22.97717000000000;29.11606100000000
2021;Armenia;FEMALE;27.77437900000000;24.08313800000000;31.47100200000000
2021;Azerbaijan;MALE;18.72689600000000;14.60115200000000;23.11991300000000
2021;Georgia;MALE;32.31864900000000;26.52811400000000;38.12771400000000
2022;Armenia;TOTAL;24.50903500000000;21.27009900000000;27.91679200000000
2022;Azerbaijan;TOTAL;26.54888300000000;23.20620700000000;29.97337900000000
2022;Azerbaijan;MALE;19.51328700000000;14.98895100000000;24.37567700000000
2022;Georgia;MALE;33.32135100000000;26.95919600000000;39.82693000000000
2022;Georgia;FEMALE;34.89754800000000;29.58519500000000;40.20101700000000
2022;Azerbaijan;FEMALE;32.58133800000000;28.05029700000000;37.15537800000000
2022;Armenia;MALE;18.97926800000000;14.09530500000000;24.54679000000000
2022;Georgia;TOTAL;34.65962700000000;30.38127400000000;38.91071100000000
2022;Armenia;FEMALE;27.97972300000000;23.97136400000000;32.05357200000000
